Date,Open,High,Low,Close,Volume
2019-09-23 13:30:00,1.09824,1.09863,1.09873,1.09793,1496
2019-09-23 13:35:00,1.09863,1.09885,1.09887,1.09832,1327
2019-09-23 13:40:00,1.09885,1.0989,1.09921,1.09873,1407
2019-09-23 13:45:00,1.0989,1.09874,1.09915,1.09861,2060
2019-09-23 13:50:00,1.09874,1.09941,1.09948,1.09843,1918
2019-09-23 13:55:00,1.09941,1.09886,1.09949,1.09885,1489
2019-09-23 14:00:00,1.09886,1.09875,1.0989,1.0985,1609
2019-09-23 14:05:00,1.09875,1.09862,1.09875,1.09855,1040
2019-09-23 14:10:00,1.09862,1.09849,1.09873,1.09849,807
2019-09-23 14:15:00,1.09849,1.09848,1.09856,1.0982,1062
2019-09-23 14:20:00,1.09848,1.09896,1.09901,1.09845,1333
2019-09-23 14:25:00,1.09896,1.09913,1.09921,1.09897,1021
2019-09-23 14:30:00,1.09913,1.09882,1.09938,1.09881,1056
2019-09-23 14:35:00,1.09882,1.09851,1.0989,1.09841,1288
2019-09-23 14:40:00,1.09851,1.09876,1.09897,1.09848,1432
2019-09-23 14:45:00,1.09876,1.09906,1.09916,1.0986,1518
2019-09-23 14:50:00,1.09906,1.09957,1.09957,1.09885,1988
2019-09-23 14:55:00,1.09957,1.09941,1.09988,1.09928,2145
2019-09-23 15:00:00,1.09941,1.09981,1.09982,1.09929,1884
2019-09-23 15:05:00,1.09981,1.09965,1.09992,1.09958,1299
2019-09-23 15:10:00,1.09965,1.09971,1.09981,1.09951,977
2019-09-23 15:15:00,1.09971,1.09967,1.09982,1.09947,971
2019-09-23 15:20:00,1.09967,1.09951,1.09974,1.09946,746
2019-09-23 15:25:00,1.09951,1.09953,1.09967,1.09937,954
2019-09-23 15:30:00,1.09953,1.09952,1.09963,1.09945,765
2019-09-23 15:35:00,1.09952,1.09942,1.09953,1.09925,526
2019-09-23 15:40:00,1.09942,1.09916,1.09966,1.0991,775
2019-09-23 15:45:00,1.09916,1.09911,1.09923,1.09904,572
2019-09-23 15:50:00,1.09911,1.09901,1.09916,1.09884,565
2019-09-23 15:55:00,1.09901,1.09897,1.09903,1.09882,688
2019-09-23 16:00:00,1.09897,1.09877,1.09898,1.09862,687
2019-09-23 16:05:00,1.09877,1.09864,1.09883,1.09851,692
2019-09-23 16:10:00,1.09864,1.09865,1.09882,1.09852,575
2019-09-23 16:15:00,1.09865,1.0987,1.0988,1.0986,385
2019-09-23 16:20:00,1.0987,1.09907,1.09907,1.09869,385
2019-09-23 16:25:00,1.09907,1.09895,1.0991,1.09895,496
2019-09-23 16:30:00,1.09895,1.09875,1.099,1.09875,406
2019-09-23 16:35:00,1.09875,1.09863,1.09875,1.09847,397
2019-09-23 16:40:00,1.09863,1.09873,1.09883,1.09861,368
2019-09-23 16:45:00,1.09873,1.09865,1.09875,1.09856,549
2019-09-23 16:50:00,1.09865,1.09854,1.09866,1.09836,577
2019-09-23 16:55:00,1.09854,1.09866,1.09867,1.09832,631
2019-09-23 17:00:00,1.09866,1.09872,1.09878,1.09852,610
2019-09-23 17:05:00,1.09872,1.09904,1.09911,1.09872,486
2019-09-23 17:10:00,1.09904,1.09896,1.09905,1.09889,347
2019-09-23 17:15:00,1.09896,1.099,1.09912,1.09895,480
2019-09-23 17:20:00,1.099,1.09908,1.09908,1.09887,463
2019-09-23 17:25:00,1.09908,1.09898,1.09918,1.09898,483
2019-09-23 17:30:00,1.09898,1.09887,1.09902,1.09882,477
2019-09-23 17:35:00,1.09887,1.0989,1.09901,1.09886,310
2019-09-23 17:40:00,1.0989,1.09892,1.09892,1.09875,288
2019-09-23 17:45:00,1.09892,1.09883,1.09906,1.09883,281
2019-09-23 17:50:00,1.09883,1.09887,1.09892,1.09879,332
2019-09-23 17:55:00,1.09887,1.099,1.09901,1.09871,378
2019-09-23 18:00:00,1.099,1.09911,1.09923,1.09899,476
2019-09-23 18:05:00,1.09911,1.09898,1.09912,1.09898,366
2019-09-23 18:10:00,1.09898,1.09887,1.09902,1.09884,273
2019-09-23 18:15:00,1.09887,1.09889,1.0989,1.09872,426
2019-09-23 18:20:00,1.09889,1.09885,1.09897,1.09882,372
2019-09-23 18:25:00,1.09885,1.09913,1.09915,1.09885,439
2019-09-23 18:30:00,1.09913,1.09917,1.09922,1.09907,340
2019-09-23 18:35:00,1.09917,1.09921,1.09928,1.09912,396
